variant,algo,seed,step,return_smooth
ppo_no_barriers,ppo,42,219094,80.0
ppo_no_barriers,ppo,42,224110,80.0
ppo_no_barriers,ppo,42,229126,79.97999999999999
ppo_no_barriers,ppo,42,234142,79.02
ppo_no_barriers,ppo,42,239159,79.96000000000001
ppo_no_barriers,ppo,42,244175,79.8
ppo_no_barriers,ppo,42,249191,80.0
ppo_no_barriers,ppo,42,254207,79.94551767676766
ppo_no_barriers,ppo,42,259223,79.97999999999999
ppo_no_barriers,ppo,42,264239,79.8
ppo_no_barriers,ppo,42,269256,79.86
ppo_no_barriers,ppo,42,274272,80.0
ppo_no_barriers,ppo,42,279288,79.80000000000001
ppo_no_barriers,ppo,42,284304,71.33044444444427
ppo_no_barriers,ppo,42,289320,79.92
ppo_no_barriers,ppo,42,294336,80.0
ppo_no_barriers,ppo,42,299353,79.96
ppo_no_barriers,ppo,42,304369,79.8
ppo_no_barriers,ppo,42,309385,79.98
ppo_no_barriers,ppo,42,314401,79.99044191919195
ppo_no_barriers,ppo,42,319417,79.96000000000001
ppo_no_barriers,ppo,42,324433,79.96751262626262
ppo_no_barriers,ppo,42,329450,79.96
ppo_no_barriers,ppo,42,334466,77.75999999999999
ppo_no_barriers,ppo,42,339482,80.0
ppo_no_barriers,ppo,42,344498,80.0
ppo_no_barriers,ppo,42,349514,80.0
ppo_no_barriers,ppo,42,354531,79.9
ppo_no_barriers,ppo,42,359547,80.0
ppo_no_barriers,ppo,42,364563,79.96000000000001
ppo_no_barriers,ppo,42,369579,79.78
ppo_no_barriers,ppo,42,374595,80.0
ppo_no_barriers,ppo,42,379611,79.96
ppo_no_barriers,ppo,42,384628,79.96
ppo_no_barriers,ppo,42,389644,79.83999999999999
ppo_no_barriers,ppo,42,394660,79.98
ppo_no_barriers,ppo,42,399676,80.0
ppo_no_barriers,ppo,42,404692,79.98
ppo_no_barriers,ppo,42,409708,80.0
ppo_no_barriers,ppo,42,414725,79.98
ppo_no_barriers,ppo,42,419741,79.97999999999999
ppo_no_barriers,ppo,42,424757,79.96
ppo_no_barriers,ppo,42,429773,79.49369696969632
ppo_no_barriers,ppo,42,434789,79.94
ppo_no_barriers,ppo,42,439805,79.84
ppo_no_barriers,ppo,42,444822,79.91999999999999
ppo_no_barriers,ppo,42,449838,79.94
ppo_no_barriers,ppo,42,454854,79.98
ppo_no_barriers,ppo,42,459870,79.99070707070707
ppo_no_barriers,ppo,42,464886,80.0
ppo_no_barriers,ppo,42,469902,79.94
ppo_no_barriers,ppo,42,474919,79.92
ppo_no_barriers,ppo,42,479935,79.98
ppo_no_barriers,ppo,42,484951,80.0
ppo_no_barriers,ppo,42,489967,79.88
ppo_no_barriers,ppo,42,494983,79.92
ppo_no_barriers,ppo,42,500000,79.91999999999999
ppo_no_barriers,ppo,123,3562,-10.840000000000002
ppo_no_barriers,ppo,123,8576,74.60257777777777
ppo_no_barriers,ppo,123,13591,78.92006734006735
ppo_no_barriers,ppo,123,18605,79.6
ppo_no_barriers,ppo,123,23620,79.89237373737375
ppo_no_barriers,ppo,123,28634,79.868835016835
ppo_no_barriers,ppo,123,33649,79.92
ppo_no_barriers,ppo,123,38663,79.94
ppo_no_barriers,ppo,123,43678,79.96
ppo_no_barriers,ppo,123,48692,79.94
ppo_no_barriers,ppo,123,53707,79.91999999999999
ppo_no_barriers,ppo,123,58721,79.94
ppo_no_barriers,ppo,123,63736,80.0
ppo_no_barriers,ppo,123,68750,79.94
ppo_no_barriers,ppo,123,73765,79.88
ppo_no_barriers,ppo,123,78779,79.52
ppo_no_barriers,ppo,123,83794,79.98
ppo_no_barriers,ppo,123,88808,79.56
ppo_no_barriers,ppo,123,93823,79.97999999999999
ppo_no_barriers,ppo,123,98837,79.96
ppo_no_barriers,ppo,123,103852,80.0
ppo_no_barriers,ppo,123,108867,79.86
ppo_no_barriers,ppo,123,113881,79.94
ppo_no_barriers,ppo,123,118896,77.61999999999999
ppo_no_barriers,ppo,123,123910,76.74000000000001
ppo_no_barriers,ppo,123,128925,79.96
ppo_no_barriers,ppo,123,133939,79.01287542087542
ppo_no_barriers,ppo,123,138954,79.96000000000001
ppo_no_barriers,ppo,123,143968,79.98
ppo_no_barriers,ppo,123,148983,79.96000000000001
ppo_no_barriers,ppo,123,153997,79.91999999999999
ppo_no_barriers,ppo,123,159012,78.70858585858588
ppo_no_barriers,ppo,123,164026,79.96
ppo_no_barriers,ppo,123,169041,79.96
ppo_no_barriers,ppo,123,174055,79.96000000000001
ppo_no_barriers,ppo,123,179070,77.4
ppo_no_barriers,ppo,123,184084,73.94
ppo_no_barriers,ppo,123,189099,79.94
ppo_no_barriers,ppo,123,194113,79.96
ppo_no_barriers,ppo,123,199128,79.96
ppo_no_barriers,ppo,123,204143,76.52000000000001
ppo_no_barriers,ppo,123,209157,79.75999999999999
ppo_no_barriers,ppo,123,214172,79.94
ppo_no_barriers,ppo,123,219186,79.67999999999999
ppo_no_barriers,ppo,123,224201,79.97999999999999
ppo_no_barriers,ppo,123,229215,79.97999999999999
ppo_no_barriers,ppo,123,234230,79.94
ppo_no_barriers,ppo,123,239244,79.96000000000001
ppo_no_barriers,ppo,123,244259,79.8
ppo_no_barriers,ppo,123,249273,80.0
ppo_no_barriers,ppo,123,254288,79.94
ppo_no_barriers,ppo,123,259302,79.96000000000001
ppo_no_barriers,ppo,123,264317,80.0
ppo_no_barriers,ppo,123,269331,79.94
ppo_no_barriers,ppo,123,274346,79.91999999999999
ppo_no_barriers,ppo,123,279360,77.18
ppo_no_barriers,ppo,123,284375,79.96000000000001
ppo_no_barriers,ppo,123,289389,79.96000000000001
ppo_no_barriers,ppo,123,294404,79.98
ppo_no_barriers,ppo,123,299418,79.32214779372671
ppo_no_barriers,ppo,123,304433,79.94
ppo_no_barriers,ppo,123,309448,79.96
ppo_no_barriers,ppo,123,314462,79.88
ppo_no_barriers,ppo,123,319477,79.96
ppo_no_barriers,ppo,123,324491,79.86
ppo_no_barriers,ppo,123,329506,80.0
ppo_no_barriers,ppo,123,334520,80.0
ppo_no_barriers,ppo,123,339535,79.91999999999999
ppo_no_barriers,ppo,123,344549,79.97999999999999
ppo_no_barriers,ppo,123,349564,79.97999999999999
ppo_no_barriers,ppo,123,354578,79.97999999999999
ppo_no_barriers,ppo,123,359593,80.0
ppo_no_barriers,ppo,123,364607,80.0
ppo_no_barriers,ppo,123,369622,73.27415584415546
ppo_no_barriers,ppo,123,374636,79.96000000000001
ppo_no_barriers,ppo,123,379651,79.97999999999999
ppo_no_barriers,ppo,123,384665,76.98
ppo_no_barriers,ppo,123,389680,79.9135353535354
ppo_no_barriers,ppo,123,394694,79.97999999999999
ppo_no_barriers,ppo,123,399709,79.96000000000001
ppo_no_barriers,ppo,123,404724,79.98
ppo_no_barriers,ppo,123,409738,79.80181818181815
ppo_no_barriers,ppo,123,414753,79.89999999999999
ppo_no_barriers,ppo,123,419767,79.75999999999999
ppo_no_barriers,ppo,123,424782,79.97999999999999
ppo_no_barriers,ppo,123,429796,79.98
ppo_no_barriers,ppo,123,434811,79.82000000000001
ppo_no_barriers,ppo,123,439825,79.96000000000001
ppo_no_barriers,ppo,123,444840,79.38000000000001
ppo_no_barriers,ppo,123,449854,80.0
ppo_no_barriers,ppo,123,454869,79.88
ppo_no_barriers,ppo,123,459883,76.37595959595987
ppo_no_barriers,ppo,123,464898,80.0
ppo_no_barriers,ppo,123,469912,79.98
ppo_no_barriers,ppo,123,474927,79.84
ppo_no_barriers,ppo,123,479941,79.91999999999999
ppo_no_barriers,ppo,123,484956,79.91999999999999
ppo_no_barriers,ppo,123,489970,80.0
ppo_no_barriers,ppo,123,494985,77.18
ppo_no_barriers,ppo,123,500000,80.0
ppo_no_barriers,ppo,2024,3748,-21.16
ppo_no_barriers,ppo,2024,8760,76.80635353535354
ppo_no_barriers,ppo,2024,13773,78.96000000000001
ppo_no_barriers,ppo,2024,18785,79.80000000000001
ppo_no_barriers,ppo,2024,23798,79.91999999999999
ppo_no_barriers,ppo,2024,28811,79.80000000000001
ppo_no_barriers,ppo,2024,33823,76.46000000000001
ppo_no_barriers,ppo,2024,38836,80.0
ppo_no_barriers,ppo,2024,43849,79.96000000000001
ppo_no_barriers,ppo,2024,48861,80.0
ppo_no_barriers,ppo,2024,53874,79.96000000000001
ppo_no_barriers,ppo,2024,58887,79.98
ppo_no_barriers,ppo,2024,63899,79.84
ppo_no_barriers,ppo,2024,68912,80.0
ppo_no_barriers,ppo,2024,73925,79.84
ppo_no_barriers,ppo,2024,78937,77.32
ppo_no_barriers,ppo,2024,83950,79.94
ppo_no_barriers,ppo,2024,88962,80.0
ppo_no_barriers,ppo,2024,93975,79.88
ppo_no_barriers,ppo,2024,98988,79.92
ppo_no_barriers,ppo,2024,104000,79.3215488215501
ppo_no_barriers,ppo,2024,109013,79.92743434343434
ppo_no_barriers,ppo,2024,114026,76.74
ppo_no_barriers,ppo,2024,119038,79.98
ppo_no_barriers,ppo,2024,124051,80.0
ppo_no_barriers,ppo,2024,129064,80.0
ppo_no_barriers,ppo,2024,134076,79.97999999999999
ppo_no_barriers,ppo,2024,139089,79.89999999999999
ppo_no_barriers,ppo,2024,144102,80.0
ppo_no_barriers,ppo,2024,149114,79.87189393939393
ppo_no_barriers,ppo,2024,154127,79.94
ppo_no_barriers,ppo,2024,159140,79.97999999999999
ppo_no_barriers,ppo,2024,164152,79.96
ppo_no_barriers,ppo,2024,169165,79.0
ppo_no_barriers,ppo,2024,174177,79.97999999999999
ppo_no_barriers,ppo,2024,179190,79.97999999999999
ppo_no_barriers,ppo,2024,184203,79.88
ppo_no_barriers,ppo,2024,189215,79.75999999999999
ppo_no_barriers,ppo,2024,194228,79.97999999999999
ppo_no_barriers,ppo,2024,199241,79.94
ppo_no_barriers,ppo,2024,204253,80.0
ppo_no_barriers,ppo,2024,209266,80.0
ppo_no_barriers,ppo,2024,214279,79.97999999999999
ppo_no_barriers,ppo,2024,219291,79.94
ppo_no_barriers,ppo,2024,224304,79.91999999999999
ppo_no_barriers,ppo,2024,229317,79.96000000000001
ppo_no_barriers,ppo,2024,234329,79.94
ppo_no_barriers,ppo,2024,239342,79.97999999999999
ppo_no_barriers,ppo,2024,244355,79.96000000000001
ppo_no_barriers,ppo,2024,249367,79.98
ppo_no_barriers,ppo,2024,254380,79.98
ppo_no_barriers,ppo,2024,259392,79.94
ppo_no_barriers,ppo,2024,264405,80.0
ppo_no_barriers,ppo,2024,269418,79.89999999999999
ppo_no_barriers,ppo,2024,274430,79.82
ppo_no_barriers,ppo,2024,279443,79.96000000000001
ppo_no_barriers,ppo,2024,284456,79.88
ppo_no_barriers,ppo,2024,289468,80.0
ppo_no_barriers,ppo,2024,294481,79.89999999999999
ppo_no_barriers,ppo,2024,299494,80.0
ppo_no_barriers,ppo,2024,304506,79.62
ppo_no_barriers,ppo,2024,309519,79.96
ppo_no_barriers,ppo,2024,314532,77.69999999999999
ppo_no_barriers,ppo,2024,319544,76.97999999999999
ppo_no_barriers,ppo,2024,324557,79.9
ppo_no_barriers,ppo,2024,329570,79.96000000000001
ppo_no_barriers,ppo,2024,334582,77.18
ppo_no_barriers,ppo,2024,339595,79.84
ppo_no_barriers,ppo,2024,344607,79.92
ppo_no_barriers,ppo,2024,349620,79.97999999999999
ppo_no_barriers,ppo,2024,354633,77.38
ppo_no_barriers,ppo,2024,359645,79.97999999999999
ppo_no_barriers,ppo,2024,364658,79.82
ppo_no_barriers,ppo,2024,369671,79.9
ppo_no_barriers,ppo,2024,374683,79.96000000000001
ppo_no_barriers,ppo,2024,379696,79.85999999999999
ppo_no_barriers,ppo,2024,384709,76.38
ppo_no_barriers,ppo,2024,389721,79.97999999999999
ppo_no_barriers,ppo,2024,394734,79.98
ppo_no_barriers,ppo,2024,399747,79.35999999999999
ppo_no_barriers,ppo,2024,404759,77.18
ppo_no_barriers,ppo,2024,409772,79.96
ppo_no_barriers,ppo,2024,414785,80.0
ppo_no_barriers,ppo,2024,419797,79.96
ppo_no_barriers,ppo,2024,424810,79.99814141414144
ppo_no_barriers,ppo,2024,429822,79.84
ppo_no_barriers,ppo,2024,434835,80.0
ppo_no_barriers,ppo,2024,439848,79.78
ppo_no_barriers,ppo,2024,444860,79.9
ppo_no_barriers,ppo,2024,449873,79.94
ppo_no_barriers,ppo,2024,454886,79.97999999999999
ppo_no_barriers,ppo,2024,459898,79.97999999999999
ppo_no_barriers,ppo,2024,464911,79.97999999999999
ppo_no_barriers,ppo,2024,469924,80.0
ppo_no_barriers,ppo,2024,474936,79.92
ppo_no_barriers,ppo,2024,479949,79.9744823232323
ppo_no_barriers,ppo,2024,484962,80.0
ppo_no_barriers,ppo,2024,489974,79.98
ppo_no_barriers,ppo,2024,494987,79.97999999999999
ppo_no_barriers,ppo,2024,500000,76.86
ppo_no_barriers,ppo,7,3723,-20.36
ppo_no_barriers,ppo,7,8735,76.93904931669637
ppo_no_barriers,ppo,7,13748,79.5903973063973
ppo_no_barriers,ppo,7,18761,79.88
ppo_no_barriers,ppo,7,23774,79.82
ppo_no_barriers,ppo,7,28787,79.54332659932659
ppo_no_barriers,ppo,7,33800,79.9
ppo_no_barriers,ppo,7,38813,79.98572390572392
ppo_no_barriers,ppo,7,43826,79.94
ppo_no_barriers,ppo,7,48839,79.91999999999999
ppo_no_barriers,ppo,7,53851,79.96000000000001
ppo_no_barriers,ppo,7,58864,79.97999999999999
ppo_no_barriers,ppo,7,63877,79.96896969696958
ppo_no_barriers,ppo,7,68890,79.9
ppo_no_barriers,ppo,7,73903,79.94
ppo_no_barriers,ppo,7,78916,79.9
ppo_no_barriers,ppo,7,83929,79.96000000000001
ppo_no_barriers,ppo,7,88942,79.75999999999999
ppo_no_barriers,ppo,7,93955,80.0
ppo_no_barriers,ppo,7,98968,79.96
ppo_no_barriers,ppo,7,103980,77.46
ppo_no_barriers,ppo,7,108993,80.0
ppo_no_barriers,ppo,7,114006,79.98
ppo_no_barriers,ppo,7,119019,79.78
ppo_no_barriers,ppo,7,124032,78.62686868686873
ppo_no_barriers,ppo,7,129045,79.69999999999999
ppo_no_barriers,ppo,7,134058,79.97999999999999
ppo_no_barriers,ppo,7,139071,80.0
ppo_no_barriers,ppo,7,144084,79.9
ppo_no_barriers,ppo,7,149097,79.92
ppo_no_barriers,ppo,7,154109,79.88
ppo_no_barriers,ppo,7,159122,79.98
ppo_no_barriers,ppo,7,164135,79.97999999999999
ppo_no_barriers,ppo,7,169148,79.98
ppo_no_barriers,ppo,7,174161,78.66
ppo_no_barriers,ppo,7,179174,77.3
ppo_no_barriers,ppo,7,184187,79.94
ppo_no_barriers,ppo,7,189200,79.97999999999999
ppo_no_barriers,ppo,7,194213,80.0
ppo_no_barriers,ppo,7,199226,57.45176969696966
ppo_no_barriers,ppo,7,204238,67.1570291146763
ppo_no_barriers,ppo,7,209251,79.98
ppo_no_barriers,ppo,7,214264,79.88501010101012
ppo_no_barriers,ppo,7,219277,79.98
ppo_no_barriers,ppo,7,224290,79.96
ppo_no_barriers,ppo,7,229303,79.95068181818179
ppo_no_barriers,ppo,7,234316,79.92
ppo_no_barriers,ppo,7,239329,79.66
ppo_no_barriers,ppo,7,244342,79.97999999999999
ppo_no_barriers,ppo,7,249355,79.98
ppo_no_barriers,ppo,7,254367,79.96000000000001
ppo_no_barriers,ppo,7,259380,79.94
ppo_no_barriers,ppo,7,264393,79.49471182412357
ppo_no_barriers,ppo,7,269406,79.94
ppo_no_barriers,ppo,7,274419,77.18
ppo_no_barriers,ppo,7,279432,77.15659259259257
ppo_no_barriers,ppo,7,284445,79.94
ppo_no_barriers,ppo,7,289458,79.96
ppo_no_barriers,ppo,7,294471,74.94
ppo_no_barriers,ppo,7,299484,79.96000000000001
ppo_no_barriers,ppo,7,304496,79.86
ppo_no_barriers,ppo,7,309509,79.94
ppo_no_barriers,ppo,7,314522,79.75999999999999
ppo_no_barriers,ppo,7,319535,79.8
ppo_no_barriers,ppo,7,324548,77.3
ppo_no_barriers,ppo,7,329561,79.94
ppo_no_barriers,ppo,7,334574,79.91999999999999
ppo_no_barriers,ppo,7,339587,79.83497643097645
ppo_no_barriers,ppo,7,344600,79.96
ppo_no_barriers,ppo,7,349613,79.97999999999999
ppo_no_barriers,ppo,7,354625,77.22
ppo_no_barriers,ppo,7,359638,79.96
ppo_no_barriers,ppo,7,364651,79.96
ppo_no_barriers,ppo,7,369664,79.9
ppo_no_barriers,ppo,7,374677,79.98
ppo_no_barriers,ppo,7,379690,79.97999999999999
ppo_no_barriers,ppo,7,384703,79.9
ppo_no_barriers,ppo,7,389716,79.97999999999999
ppo_no_barriers,ppo,7,394729,79.8880926916221
ppo_no_barriers,ppo,7,399742,79.74
ppo_no_barriers,ppo,7,404754,79.8
ppo_no_barriers,ppo,7,409767,80.0
ppo_no_barriers,ppo,7,414780,79.96000000000001
ppo_no_barriers,ppo,7,419793,79.9604797979798
ppo_no_barriers,ppo,7,424806,80.0
ppo_no_barriers,ppo,7,429819,79.94
ppo_no_barriers,ppo,7,434832,79.89999999999999
ppo_no_barriers,ppo,7,439845,79.91999999999999
ppo_no_barriers,ppo,7,444858,79.97999999999999
ppo_no_barriers,ppo,7,449871,77.02
ppo_no_barriers,ppo,7,454883,77.35999999999999
ppo_no_barriers,ppo,7,459896,79.96000000000001
ppo_no_barriers,ppo,7,464909,79.98
ppo_no_barriers,ppo,7,469922,80.0
ppo_no_barriers,ppo,7,474935,80.0
ppo_no_barriers,ppo,7,479948,79.88
ppo_no_barriers,ppo,7,484961,79.948698752228
ppo_no_barriers,ppo,7,489974,77.44
ppo_no_barriers,ppo,7,494987,77.4
ppo_no_barriers,ppo,7,500000,79.83999999999999
ppo_no_barriers,ppo,314,3607,-11.34
ppo_no_barriers,ppo,314,8621,73.56269619269621
ppo_no_barriers,ppo,314,13635,77.47982323232323
ppo_no_barriers,ppo,314,18649,76.36
ppo_no_barriers,ppo,314,23663,79.86
ppo_no_barriers,ppo,314,28677,76.66830808080809
ppo_no_barriers,ppo,314,33691,80.0
ppo_no_barriers,ppo,314,38705,79.88
ppo_no_barriers,ppo,314,43719,79.97999999999999
ppo_no_barriers,ppo,314,48733,79.94
ppo_no_barriers,ppo,314,53747,74.66
ppo_no_barriers,ppo,314,58761,79.78
ppo_no_barriers,ppo,314,63775,79.92050505050507
ppo_no_barriers,ppo,314,68789,79.98
ppo_no_barriers,ppo,314,73803,79.91999999999999
ppo_no_barriers,ppo,314,78818,80.0
ppo_no_barriers,ppo,314,83832,79.94
ppo_no_barriers,ppo,314,88846,79.8884974747475
ppo_no_barriers,ppo,314,93860,80.0
ppo_no_barriers,ppo,314,98874,79.98
ppo_no_barriers,ppo,314,103888,79.97999999999999
ppo_no_barriers,ppo,314,108902,79.96
ppo_no_barriers,ppo,314,113916,79.94
ppo_no_barriers,ppo,314,118930,79.92
ppo_no_barriers,ppo,314,123944,79.96000000000001
ppo_no_barriers,ppo,314,128958,77.53999999999999
ppo_no_barriers,ppo,314,133972,79.94
ppo_no_barriers,ppo,314,138986,79.97999999999999
ppo_no_barriers,ppo,314,144000,79.84
ppo_no_barriers,ppo,314,149015,79.94
ppo_no_barriers,ppo,314,154029,79.80234848484848
ppo_no_barriers,ppo,314,159043,79.94958922558922
ppo_no_barriers,ppo,314,164057,79.90835016835014
ppo_no_barriers,ppo,314,169071,79.94
ppo_no_barriers,ppo,314,174085,79.98
ppo_no_barriers,ppo,314,179099,79.47999999999999
ppo_no_barriers,ppo,314,184113,80.0
ppo_no_barriers,ppo,314,189127,78.86464646464563
ppo_no_barriers,ppo,314,194141,79.94414141414141
ppo_no_barriers,ppo,314,199155,77.279111111111
ppo_no_barriers,ppo,314,204169,80.0
ppo_no_barriers,ppo,314,209183,80.0
ppo_no_barriers,ppo,314,214197,79.97999999999999
ppo_no_barriers,ppo,314,219212,77.64
ppo_no_barriers,ppo,314,224226,79.97999999999999
ppo_no_barriers,ppo,314,229240,79.86
ppo_no_barriers,ppo,314,234254,79.98
ppo_no_barriers,ppo,314,239268,79.98
ppo_no_barriers,ppo,314,244282,79.88
ppo_no_barriers,ppo,314,249296,79.96000000000001
ppo_no_barriers,ppo,314,254310,79.85999999999999
ppo_no_barriers,ppo,314,259324,68.48
ppo_no_barriers,ppo,314,264338,80.0
ppo_no_barriers,ppo,314,269352,79.72
ppo_no_barriers,ppo,314,274366,79.95272727272727
ppo_no_barriers,ppo,314,279380,79.1
ppo_no_barriers,ppo,314,284394,79.94
ppo_no_barriers,ppo,314,289409,79.96
ppo_no_barriers,ppo,314,294423,79.98
ppo_no_barriers,ppo,314,299437,79.98
ppo_no_barriers,ppo,314,304451,79.94
ppo_no_barriers,ppo,314,309465,78.6658585858586
ppo_no_barriers,ppo,314,314479,79.94
ppo_no_barriers,ppo,314,319493,79.94
ppo_no_barriers,ppo,314,324507,79.88
ppo_no_barriers,ppo,314,329521,79.6901279461279
ppo_no_barriers,ppo,314,334535,79.96000000000001
ppo_no_barriers,ppo,314,339549,79.96
ppo_no_barriers,ppo,314,344563,79.97999999999999
ppo_no_barriers,ppo,314,349577,80.0
ppo_no_barriers,ppo,314,354591,79.94
ppo_no_barriers,ppo,314,359606,79.97999999999999
ppo_no_barriers,ppo,314,364620,79.78
ppo_no_barriers,ppo,314,369634,77.47999999999999
ppo_no_barriers,ppo,314,374648,79.85950168350129
ppo_no_barriers,ppo,314,379662,80.0
ppo_no_barriers,ppo,314,384676,79.96
ppo_no_barriers,ppo,314,389690,79.99444444444445
ppo_no_barriers,ppo,314,394704,79.33290552584673
ppo_no_barriers,ppo,314,399718,79.98
ppo_no_barriers,ppo,314,404732,80.0
ppo_no_barriers,ppo,314,409746,79.92
ppo_no_barriers,ppo,314,414760,79.1
ppo_no_barriers,ppo,314,419774,77.8
ppo_no_barriers,ppo,314,424788,79.7
ppo_no_barriers,ppo,314,429803,79.96
ppo_no_barriers,ppo,314,434817,80.0
ppo_no_barriers,ppo,314,439831,80.0
ppo_no_barriers,ppo,314,444845,79.96
ppo_no_barriers,ppo,314,449859,79.69999999999999
ppo_no_barriers,ppo,314,454873,80.0
ppo_no_barriers,ppo,314,459887,79.98
ppo_no_barriers,ppo,314,464901,79.88
ppo_no_barriers,ppo,314,469915,79.97999999999999
ppo_no_barriers,ppo,314,474929,79.85019528619526
ppo_no_barriers,ppo,314,479943,79.94
ppo_no_barriers,ppo,314,484957,80.0
ppo_no_barriers,ppo,314,489971,79.97999999999999
ppo_no_barriers,ppo,314,494985,80.0
ppo_no_barriers,ppo,314,500000,80.0
ppo_no_shaping,ppo,42,4196,-94.32000000000001
ppo_no_shaping,ppo,42,9204,-95.5118787878788
ppo_no_shaping,ppo,42,14212,-90.30247272727273
ppo_no_shaping,ppo,42,19220,-82.11863636363637
ppo_no_shaping,ppo,42,24228,-83.59006560449859
ppo_no_shaping,ppo,42,29236,-33.05739393939395
ppo_no_shaping,ppo,42,34244,-0.4613636363636397
ppo_no_shaping,ppo,42,39252,0.758262626262615
ppo_no_shaping,ppo,42,44260,4.92
ppo_no_shaping,ppo,42,49269,2.98
ppo_no_shaping,ppo,42,54277,4.9399999999999995
ppo_no_shaping,ppo,42,59285,5.0
ppo_no_shaping,ppo,42,64293,2.9
ppo_no_shaping,ppo,42,69301,4.9399999999999995
ppo_no_shaping,ppo,42,74309,2.98
ppo_no_shaping,ppo,42,79317,4.9399999999999995
ppo_no_shaping,ppo,42,84325,5.0
ppo_no_shaping,ppo,42,89334,5.0
ppo_no_shaping,ppo,42,94342,4.959999999999999
ppo_no_shaping,ppo,42,99350,5.0
ppo_no_shaping,ppo,42,104358,3.0
ppo_no_shaping,ppo,42,109366,5.0
ppo_no_shaping,ppo,42,114374,4.9799999999999995
ppo_no_shaping,ppo,42,119382,5.0
ppo_no_shaping,ppo,42,124390,5.0
ppo_no_shaping,ppo,42,129399,5.0
ppo_no_shaping,ppo,42,134407,5.0
ppo_no_shaping,ppo,42,139415,4.96
ppo_no_shaping,ppo,42,144423,4.9799999999999995
ppo_no_shaping,ppo,42,149431,5.0
ppo_no_shaping,ppo,42,154439,5.0
ppo_no_shaping,ppo,42,159447,4.9799999999999995
ppo_no_shaping,ppo,42,164455,0.8200000000000001
ppo_no_shaping,ppo,42,169464,4.9799999999999995
ppo_no_shaping,ppo,42,174472,5.0
ppo_no_shaping,ppo,42,179480,2.8800000000000003
ppo_no_shaping,ppo,42,184488,4.9399999999999995
ppo_no_shaping,ppo,42,189496,4.9799999999999995
ppo_no_shaping,ppo,42,194504,4.96
ppo_no_shaping,ppo,42,199512,4.96
ppo_no_shaping,ppo,42,204520,4.959999999999999
ppo_no_shaping,ppo,42,209528,4.959999999999999
ppo_no_shaping,ppo,42,214537,4.936090909090853
ppo_no_shaping,ppo,42,219545,4.96
ppo_no_shaping,ppo,42,224553,4.959999999999999
ppo_no_shaping,ppo,42,229561,4.9799999999999995
ppo_no_shaping,ppo,42,234569,4.876780303030318
ppo_no_shaping,ppo,42,239577,5.0
ppo_no_shaping,ppo,42,244585,3.0
ppo_no_shaping,ppo,42,249593,4.9
ppo_no_shaping,ppo,42,254602,2.9000000000000004
ppo_no_shaping,ppo,42,259610,4.94
ppo_no_shaping,ppo,42,264618,4.96
ppo_no_shaping,ppo,42,269626,4.859999999999999
ppo_no_shaping,ppo,42,274634,5.0
ppo_no_shaping,ppo,42,279642,4.98
ppo_no_shaping,ppo,42,284650,4.84
ppo_no_shaping,ppo,42,289658,4.9
ppo_no_shaping,ppo,42,294667,5.0
ppo_no_shaping,ppo,42,299675,5.0
ppo_no_shaping,ppo,42,304683,4.98
ppo_no_shaping,ppo,42,309691,4.9399999999999995
ppo_no_shaping,ppo,42,314699,5.0
ppo_no_shaping,ppo,42,319707,5.0
ppo_no_shaping,ppo,42,324715,2.58
ppo_no_shaping,ppo,42,329723,4.9399999999999995
ppo_no_shaping,ppo,42,334732,5.0
ppo_no_shaping,ppo,42,339740,4.92
ppo_no_shaping,ppo,42,344748,3.0
ppo_no_shaping,ppo,42,349756,4.96
ppo_no_shaping,ppo,42,354764,4.959999999999999
ppo_no_shaping,ppo,42,359772,5.0
ppo_no_shaping,ppo,42,364780,4.98
ppo_no_shaping,ppo,42,369788,4.959999999999999
ppo_no_shaping,ppo,42,374796,4.9399999999999995
ppo_no_shaping,ppo,42,379805,4.9799999999999995
ppo_no_shaping,ppo,42,384813,4.96
ppo_no_shaping,ppo,42,389821,5.0
ppo_no_shaping,ppo,42,394829,5.0
ppo_no_shaping,ppo,42,399837,4.96
ppo_no_shaping,ppo,42,404845,5.0
ppo_no_shaping,ppo,42,409853,4.9799999999999995
ppo_no_shaping,ppo,42,414861,5.0
ppo_no_shaping,ppo,42,419870,5.0
ppo_no_shaping,ppo,42,424878,4.98
ppo_no_shaping,ppo,42,429886,5.0
ppo_no_shaping,ppo,42,434894,5.0
ppo_no_shaping,ppo,42,439902,5.0
ppo_no_shaping,ppo,42,444910,5.0
ppo_no_shaping,ppo,42,449918,4.92
ppo_no_shaping,ppo,42,454926,4.311909090909757
ppo_no_shaping,ppo,42,459935,4.9799999999999995
ppo_no_shaping,ppo,42,464943,4.96
ppo_no_shaping,ppo,42,469951,5.0
ppo_no_shaping,ppo,42,474959,5.0
ppo_no_shaping,ppo,42,479967,4.9799999999999995
ppo_no_shaping,ppo,42,484975,4.96
ppo_no_shaping,ppo,42,489983,4.98
ppo_no_shaping,ppo,42,494991,5.0
ppo_no_shaping,ppo,42,500000,4.98
ppo_no_shaping,ppo,123,4368,-95.36000000000001
ppo_no_shaping,ppo,123,9374,-90.7205494949495
ppo_no_shaping,ppo,123,14380,-90.06846464646466
ppo_no_shaping,ppo,123,19387,-90.7
ppo_no_shaping,ppo,123,24393,-89.6489292929293
ppo_no_shaping,ppo,123,29399,-76.88
